concrete_question_id,abstract_question_id,word_count_difference,enem_correctness_difference,z_log_total_word_count_difference,z_enem_correctness_difference,matching_distance,matched_pair_flag,matched_pair_rule
2020_CH_59,2021_CH_51,12.0,-0.010763936495410686,0.4665280469648033,-0.08163643671056942,0.5481644836753727,True,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_59,2021_CH_57,24.0,0.15400643156159888,1.0460046276555954,1.1680240131999602,2.2140286408555556,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_59,2021_CH_65,-2.0,-0.2283491191043533,-0.06965274293839172,-1.731857895819513,1.8015106387579047,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_59,2021_CH_83,-52.0,0.023504296894823362,-1.3647812277896878,0.17826257584284178,1.5430438036325296,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_59,2021_CH_86,8.0,-0.09758968877469543,0.3007484305981474,-0.740145062603848,1.0408934932019953,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_59,2022_CH_47,-46.0,-0.015415389200600815,-1.2415310646571336,-0.11691423907788745,1.358445303735021,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_59,2022_CH_51,-23.0,0.20386770775791818,-0.7000750775119995,1.5461846350360828,2.246259712548082,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_59,2022_CH_60,-21.0,0.005396031151931102,-0.6466761826518287,0.040924875003740646,0.6876010576555693,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_59,2022_CH_71,9.0,0.01418405374085091,0.34113343801511775,0.10757547724366345,0.4487089152587812,True,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2019_CH_56,-3.0,-0.14776168111507468,-0.10226442817929689,-1.12066223483771,1.2229266630170068,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2019_CH_64,-38.0,-0.359395710138808,-1.0541845551420888,-2.7257486289803223,3.7799331841224113,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2019_CH_65,-19.0,-0.09845302664471442,-0.5844462854170787,-0.7466928369627632,1.3311391223798419,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2020_CH_76,-9.0,-0.07086825363819102,-0.2945951586603004,-0.5374828907054064,0.8320780493657068,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2020_CH_77,-10.0,-0.04804612041816972,-0.3252051443117411,-0.3643940179671836,0.6895991622789247,True,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2020_LC_31,-58.0,-0.20304706970801048,-1.4659329671884587,-1.5399607069915295,3.005893674179988,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2021_CH_51,13.0,-0.22416730632366458,0.5016067922799654,-1.7001419622898322,2.2017487545697976,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2021_CH_57,25.0,-0.059396938266655014,1.0810833729707574,-0.4504815123793027,1.53156488535006,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2021_CH_65,-1.0,-0.4417524889326072,-0.0345739976232296,-3.3503634213987756,3.3849374190220054,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2021_CH_83,-51.0,-0.18989907293343053,-1.3297024824745256,-1.440242949736421,2.769945432210947,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2021_CH_86,9.0,-0.31099305860294935,0.33582717591330946,-2.358650588183111,2.6944777640964204,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2022_CH_47,-45.0,-0.2288187590288547,-1.2064523193419716,-1.7354197646571503,2.941872083999122,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2022_CH_51,-22.0,-0.00953566207033571,-0.6649963321968374,-0.07232089054317992,0.7373172227400173,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2022_CH_60,-20.0,-0.2080073386763228,-0.6115974373366666,-1.577580650575522,2.1891780879121887,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_70,2022_CH_71,10.0,-0.19921931608740298,0.37621218333027984,-1.5109300483355992,1.887142231665879,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2019_CH_56,-44.0,-0.00919399373580776,-2.2694008788470983,-0.06972959084723819,2.3391304696943367,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2019_CH_64,-79.0,-0.22082802275954105,-3.22132100580989,-1.6748159849898507,4.896136990799741,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2019_CH_65,-60.0,0.0401146607345525,-2.75158273608488,0.30423980702770853,3.0558225431125887,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2020_CH_76,-50.0,0.0676994337410759,-2.461731609328102,0.5134497532850654,2.9751813626131676,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2020_CH_77,-51.0,0.0905215669610972,-2.4923415949795427,0.6865386260232882,3.1788802210028306,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2020_LC_31,-99.0,-0.06447938232874356,-3.63306941785626,-0.48902806300105767,4.122097480857318,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2021_CH_51,-28.0,-0.08559961894439766,-1.665529658387836,-0.6492093182993603,2.314738976687196,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2021_CH_57,-16.0,0.0791707491126119,-1.086053077697044,0.6004511316111691,1.6865042093082132,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2021_CH_65,-42.0,-0.30318480155334027,-2.2017104482910312,-2.299430777408304,4.501141225699335,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2021_CH_83,-92.0,-0.05133138555416361,-3.4968389331423273,-0.38931030574594916,3.8861492388882763,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2021_CH_86,-32.0,-0.1724253712236824,-1.8313092747544921,-1.307717944192639,3.139027218947131,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2022_CH_47,-86.0,-0.09025107164958779,-3.373588770009773,-0.6844871206666784,4.058075890676451,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2022_CH_51,-63.0,0.1290320253089312,-2.832132782864639,0.9786117534472919,3.810744536311931,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2022_CH_60,-61.0,-0.06943965129705587,-2.778733888004468,-0.5266480065850503,3.3053818945895186,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_78,2022_CH_71,-31.0,-0.06065162870813606,-1.7909242673375216,-0.4599974043451275,2.250921671682649,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2019_CH_56,33.0,0.04803311557115042,0.9065819634397319,0.3642953858941431,1.270877349333875,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2019_CH_64,-2.0,-0.16360091345258287,-0.04533816352305997,-1.2407910082484694,1.2861291717715293,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2019_CH_65,17.0,0.09734177004151068,0.42440010620195007,0.7382647837690899,1.16266488997104,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2020_CH_76,27.0,0.12492654304803408,0.7142512329587284,0.9474747300264467,1.661725962985175,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2020_CH_77,26.0,0.14774867626805538,0.6836412473072877,1.1205636027646695,1.8042048500719572,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2020_LC_31,-22.0,-0.007252273021785383,-0.4570865755694299,-0.05500308625967637,0.5120896618291062,True,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2021_CH_51,49.0,-0.02837250963743948,1.5104531838989943,-0.21518434155797905,1.7256375254569734,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2021_CH_57,61.0,0.13639785841957008,2.0899297645897863,1.0344761083525504,3.1244058729423365,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2021_CH_65,35.0,-0.2459576922463821,0.9742723939957991,-1.8654058006669225,2.8396781946627216,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2021_CH_83,-15.0,0.005895723752794568,-0.3208560908554968,0.04471467099543214,0.36557076185092896,True,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2021_CH_86,45.0,-0.11519826191672422,1.3446735675323382,-0.8736929674512577,2.2183665349835957,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961,-0.19760592772294283,-0.2504621439252971,0.4480680716482399,True,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2022_CH_51,14.0,0.1862591346158894,0.3438500594221914,1.412636730188673,1.7564867896108645,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2022_CH_60,16.0,-0.012212541990097692,0.3972489542823622,-0.09262302984366899,0.48987198412603117,True,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834,1.3850585749493085,-0.025972427603746184,1.4110310025530546,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567,-0.5195519942735225,-1.3244010717040138,1.8439530659775363,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2019_CH_64,-49.0,-0.386259105823909,-1.4714721212363142,-2.929487465846626,4.400959587082941,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2019_CH_65,-30.0,-0.1253164223298154,-1.0017338515113043,-0.950431673829067,1.9521655253403714,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2020_CH_76,-20.0,-0.09773164932329201,-0.711882724754526,-0.7412217275717102,1.4531044523262362,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2020_CH_77,-21.0,-0.0749095161032707,-0.7424927104059666,-0.5681328548334874,1.310625565239454,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2020_LC_31,-69.0,-0.22991046539311147,-1.8832205332826844,-1.7436995438578333,3.6269200771405177,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2021_CH_51,2.0,-0.25103070200876554,0.08431922618573984,-1.903880799156136,1.9882000253418757,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2021_CH_57,14.0,-0.086260333951756,0.6637958068765318,-0.6542203492456065,1.3180161561221384,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2021_CH_65,-12.0,-0.4686158846177082,-0.45186156371745523,-3.5541022582650794,4.005963821982535,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2021_CH_83,-62.0,-0.21676246861853152,-1.746990048568751,-1.6439817866027249,3.390971835171476,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2021_CH_86,-2.0,-0.33785645428805033,-0.08146039018091611,-2.562389425049415,2.6438498152303307,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2022_CH_47,-56.0,-0.2556821547139557,-1.6237398854361973,-1.939158601523454,3.5628984869596514,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2022_CH_51,-33.0,-0.0363990577554367,-1.082283898291063,-0.2760597274094837,1.3583436257005466,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2022_CH_60,-31.0,-0.23487073436142378,-1.0288850034308923,-1.7813194874418259,2.810204490872718,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2020_CH_84,2022_CH_71,-1.0,-0.22608271177250397,-0.041075382763945734,-1.714668885201903,1.7557442679658486,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2019_CH_56,-7.0,0.17873654646901926,-0.24576087361160281,1.3555835051521379,1.6013443787637407,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2019_CH_64,-42.0,-0.03289748255471403,-1.1976810005743945,-0.24950288899047468,1.4471838895648692,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2019_CH_65,-23.0,0.22804520093937952,-0.7279427308493847,1.7295529030270846,2.4574956338764693,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2020_CH_76,-13.0,0.2556299739459029,-0.4380916040926063,1.9387628492844415,2.3768544533770477,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2020_CH_77,-14.0,0.2784521071659242,-0.46870158974404696,2.1118517220226645,2.580553311766711,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2020_LC_31,-62.0,0.12345115787608346,-1.6094294126207647,0.9362850329983183,2.545714445619083,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2021_CH_51,9.0,0.10233092126042936,0.3581103468476595,0.7761037777000157,1.1342141245476753,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2021_CH_57,21.0,0.26710128931743893,0.9375869275384515,2.025764227610545,2.9633511551489966,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2021_CH_65,-5.0,-0.11525426134851324,-0.17807044305553552,-0.8741176814089278,1.0521881244644633,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2021_CH_83,-55.0,0.1365991546506634,-1.4731989279068314,1.036002790253427,2.5092017181602584,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2021_CH_86,5.0,0.015505168981144624,0.19233073048100358,0.11759515180673707,0.30992588228774065,True,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2022_CH_47,-49.0,0.09767946855523923,-1.3499487647742776,0.7408259753326977,2.0907747401069754,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2022_CH_51,-26.0,0.31696256551375823,-0.8084927776291433,2.403924849446668,3.212417627075811,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2022_CH_60,-24.0,0.11849088890777115,-0.7550938827689725,0.8986650894143258,1.6537589721832981,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_46,2022_CH_71,6.0,0.12727891149669096,0.23271573789797395,0.9653156916542486,1.1980314295522225,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2019_CH_56,14.0,-0.21281066994679887,0.4269414616779916,-1.6140103386760891,2.0409518003540805,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2019_CH_64,-21.0,-0.42444469897053216,-0.5249786652848003,-3.2190967328187017,3.7440753981035018,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2019_CH_65,-2.0,-0.1635020154764386,-0.05524039555979021,-1.2400409408011424,1.2952813363609326,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2020_CH_76,8.0,-0.1359172424699152,0.23461073119698808,-1.0308309945437855,1.2654417257407735,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2020_CH_77,7.0,-0.11309510924989391,0.2040007455455474,-0.8577421218055628,1.0617428673511102,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2020_LC_31,-41.0,-0.26809605853973467,-0.9367270773311702,-2.0333088108299084,2.9700358881610787,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2021_CH_51,30.0,-0.28921629515538877,1.0308126821372539,-2.193490066128211,3.224302748265465,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2021_CH_57,42.0,-0.1244459270983792,1.6102892628280459,-0.9438296162176818,2.5541188790457277,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2021_CH_65,16.0,-0.5068014777643314,0.4946318922340589,-3.843711525237155,4.338343417471214,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2021_CH_83,-34.0,-0.2549480617651547,-0.8004965926172372,-1.9335910535748,2.7340876461920374,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2021_CH_86,26.0,-0.3760420474346735,0.865033065770598,-2.85199869202149,3.717031757792088,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2022_CH_47,-28.0,-0.2938677478605789,-0.6772464294846832,-2.228767868495529,2.9060142979802124,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2022_CH_51,-5.0,-0.0745846509020599,-0.1357904423395489,-0.565668994381559,0.701459436721108,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2022_CH_60,-3.0,-0.273056327508047,-0.0823915474793781,-2.0709287544139015,2.1533203018932796,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_CH_76,2022_CH_71,27.0,-0.2642683049191272,0.9054180731875683,-2.0042781521739785,2.9096962253615466,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2019_CH_56,118.0,-0.08339982378121408,2.3316259454579034,-0.6325255113397018,2.9641514567976053,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2019_CH_64,83.0,-0.29503385280494737,1.3797058184951114,-2.2376119054823143,3.6173177239774255,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2019_CH_65,102.0,-0.03409116931085382,1.8494440882201215,-0.2585561134647551,2.1080002016848765,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2020_CH_76,112.0,-0.00650639630433042,2.1392952149768996,-0.04934616720739826,2.188641382184298,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2020_CH_77,111.0,0.01631573691569088,2.108685229325459,0.12374270553082456,2.2324279348562834,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2020_LC_31,63.0,-0.13868521237414988,0.9679574064487415,-1.0518239834935212,2.0197813899422625,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2021_CH_51,134.0,-0.15980544898980398,2.9354971659171656,-1.212005238791824,4.147502404708989,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2021_CH_57,146.0,0.0049649190672055865,3.5149737466079576,0.03765521111870551,3.552628957726663,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2021_CH_65,120.0,-0.3773906315987466,2.3993163760139704,-2.8622266979007676,5.261543073914738,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2021_CH_83,70.0,-0.12553721559956993,1.1041878911626746,-0.9521062262384128,2.0562941174010874,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2021_CH_86,130.0,-0.24663120126908872,2.7697175495505095,-1.8705138646851025,4.640231414235612,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2022_CH_47,76.0,-0.1644569016949941,1.2274380542952286,-1.247283041159142,2.4747210954543704,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2022_CH_51,99.0,0.05482619526352489,1.7688940414403627,0.41581583295482827,2.1847098743951907,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2022_CH_60,101.0,-0.1436454813424622,1.8222929363005336,-1.089443927077514,2.9117368633780476,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
2021_LC_26,2022_CH_71,131.0,-0.13485745875354238,2.81010255696748,-1.0227933248375911,3.832895881805071,False,|z(log word count difference)| <= 0.5 and |z(ENEM correctness difference)| <= 0.5
